ssn4,ssn,zip,dob,r,g,ln,fn,ed,src,id
4736,001534736,04217,19590112,,FEMALE,HOWIE,ALANA,20230414,D2,abcc94c604524b626aeafdd33e5dde88
3230,008623230,04740,19340105,,FEMALE,RANSON,ARCHER,20230414,D1,d6d732a7544f7473e051abe3ec9845f6
1505,004091505,06162,19650511,,FEMALE,BOWERMAN,LUCAS,20230414,D2,17c5268d48a8da965a2c1c8ca58510de
1437,005041437,02758,19870203,,FEMALE,WHITE,THOMAS,20230414,D1,478f8a2ddf55f01f992878811fe3ab92
5501,003785501,02113,19100918,,FEMALE,GALBRAITH,ISABELLA,20230414,D0,bdbe13c327ac781a315e64795daa24fa
4981,008844981,03931,19230525,,FEMALE,WALLIN,ISABELLA,20230414,D0,1f304e76a087498dbd9981a8443275fc
5663,009195663,03023,19310208,,FEMALE,JASPER,DESLLVA,20230414,D2,61b7e1d373fc26c8b3966e0b9fdf1b7f
1257,001961257,03782,19150614,,FEMALE,RAJOPADHYAYA,MORGAN,20230414,D2,378efa3d5dc23535bb14467c4d659448
1199,004181199,02359,19830411,,FEMALE,THORPE,JOEL,20230414,D1,ebf5b40e46dcef41484745b0cade54b2
8551,009238551,04109,19981103,,FEMALE,DEARING,ELLORAH,20230414,D1,c5a89521d18083ca8faafe8aadb6e577
4166,002004166,04213,19971031,,FEMALE,WISEMAN,OLIVER,20230414,D2,a8f41137a26257a01407c1e4279c0b18
6350,003416350,04122,19240623,,FEMALE,REES,SAMANTHA,20230414,D0,e987885b608413a621a9352aa10e6f23
6972,001616972,04054,19650321,,FEMALE,STIGANT,CALLUM,20230414,D0,9f5632c891764258a97e6cd436eb8a7e
0115,006920115,02777,19601128,,FEMALE,CLISBY,JOSHUA,20230414,D0,7229a83742a023a83638b971fddc9018
3374,005503374,02646,19171204,,FEMALE,WHITE,MATTHEW,20230414,D0,8a84d731642bfb4bdcecada687e99836
6621,006536621,03395,19120713,,FEMALE,STANLEY,DELANEY,20230414,D1,2964841e52d5dcfc3e59aba67a95dfca
7311,002427311,03181,19710103,,FEMALE,NGUYEN,KAILEY,20230414,D1,82152466f1d02ccbde74bc9672fd14a9
0960,008090960,03717,19231122,,FEMALE,GODFREY,SOPHIE,20230414,D2,5de6d3211ae1dd0c05e3b38a23014b04
6751,008676751,03163,19940503,,FEMALE,KILBY,CHELSEA,20230414,D2,356fab5c7a0eff4a0cb833d5eafead3f
4857,008544857,03059,19191018,,FEMALE,MAYNARD,,20230414,D0,8c9309b4d3b5dc249c07eb2ca3c22ad0
8171,001278171,07248,19060507,,FEMALE,GEORGE,DYLAN,20230414,D0,c94f9403d1b4f09e9c33c3d2b7bfa97c
7617,007537617,03500,19480521,,FEMALE,STANBURY,CATHERINE,20230414,D1,98b34513dd092ca6cb2987bb96230fd7
4053,004584053,06163,19140730,,FEMALE,MATTHEWS,ASHA,20230414,D0,661fd4901ad4651a6fd02d02800f7c7a
5955,008735955,07321,19730430,,FEMALE,MEWETT,KANE,20230414,D0,5ca992db29fa74c8876128c7e01e7017
2485,007362485,04017,19870622,,FEMALE,FERRIS,AMY,20230414,D0,13ca3ffb3c09e81f52e42a0b2030d9a2
0036,006870036,02155,19501007,,FEMALE,,EMIILY,20230414,D0,3a234bdb1b9a262039b17358e8aec028
7392,002997392,02671,19971222,,FEMALE,COCHRANE,THOMAS,20230414,D2,310791d5cbb3b305ccdeeed656cc9f68
3311,009803311,04700,19010417,,FEMALE,KEVIC,ALEXANDRA,20230414,D1,3c476b51c1aa517339f586543d4968f8
2572,006512572,03049,19700804,,FEMALE,MILLAR,CHLOE,20230414,D2,165dad89be8cb608ef3d32fec223085c
8942,006718942,05320,19560628,,FEMALE,BURFORD,MADELINE,20230414,D2,6851ef0e97f97506f8b6681fdbffae0f
4547,004214547,02287,19150723,,FEMALE,PENNELL,FINLAY,20230414,D0,6d203cc90ded723c531b6d21146e08ae
2551,001262551,02065,19170204,,FEMALE,DUDLEY,SIAN,20230414,D1,ddb2a94198fc11e238ea8eadac953a26
3514,007003514,02795,19910109,,FEMALE,BAIL,ELIZA,20230414,D2,7ce207bc13f1318a29961283604e8d74
7028,004347028,02152,19480217,,FEMALE,MAHONY,SAMUEL,20230414,D1,9fe6b51ccf06ad714659aaba1e83e98b
0574,001560574,03215,19640328,,FEMALE,GREEN,ALEXANPDRA,20230414,D1,7171c4f8c118a8893ff4596be1f4d9ce
6124,004846124,02340,19981112,,FEMALE,PHILPS,HARRY,20230414,D1,93117c7d2974bbe364aa734a60011282
3403,009213403,05125,19800207,,FEMALE,BERCE,MITCHELL,20230414,D2,2835a0c9e2f0f6a0ce4afe5532ef29e1
6056,009016056,04000,19960501,AA,FEMALE,RIDING,WILLIAM,20230414,D0,577a9185095bdc825c764785ddfadc84
6016,006336016,04655,19890522,AA,FEMALE,CROUCH,ERIN,20230414,D1,59daa858f3c4834394addb4cb7a92154
1971,005681971,05251,19751031,AA,FEMALE,FENWICK,SOPHIE,20230414,D2,dbce2ffef525bba55f3caf66b2f09f40
6316,006846316,02447,19000909,AA,FEMALE,PRINGLE,ISABELLA,20230414,D0,4b7642a721b56b6f9b3ca486dc7a9c75
1210,002501210,04212,19650203,AA,FEMALE,GIGNEY,CHARLIE,20230414,D0,8fcc556392fc1124babbd02cb7f48563
9642,002709642,04812,19710329,AA,FEMALE,WILKINS,LIAM,20230414,D1,77bdd45b3655514d4d270267aa2729bc
8740,006238740,02147,19650114,AA,FEMALE,WORTLEHOCK,LAUREN,20230414,D2,5743cc5262e7945898dc1dc0ec0bb409
2695,003452695,03131,19970911,AA,FEMALE,MANTHORPE,JOEL,20230414,D0,5cc9e4c6bc518bea3520a49a5fc18779
9177,003169177,03121,19740507,AA,FEMALE,CAMPBELL,CAMERON,20230414,D1,c5a8661166e20b2c64a60bce69f27bd0
1377,009171377,04352,19691229,AA,FEMALE,NGUYEN,JESSICA,20230414,D1,ed5246f19d8ad87fd12e5e7c98b72dc6
2459,002082459,03166,19650226,AA,FEMALE,GREEN,SAMUEL,20230414,D1,13b619abd469fb95ccc66ff63f0ebd42
7214,004087214,02166,19581230,AA,FEMALE,STEPHENSON,TROY,20230414,D1,c0088d0c8de846f7a55ecfe219f82b65
3061,004343061,02316,19740312,AA,FEMALE,MCCARTHY,LUKE,20230414,D2,806366a32debbb81dd8e569b82bcff81
7792,001787792,02761,19550606,AA,FEMALE,EVERETT,CHELSEA,20230414,D0,fab592aa599d12b6db54614b2ca04060
5870,002285870,02132,19550508,AA,FEMALE,BAYNES,APRIL,20230414,D1,96729c9354019cf34792800d460502df
2534,009512534,04701,19580116,AA,FEMALE,HOPE,MARCUS,20230414,D1,c46c9c830a5b2b16d6df1a1e558a5fc9
3273,003713273,02295,19870601,AA,FEMALE,LANING,CLAIRE,20230414,D2,39a0ba246c9bd0d57dd03964c3d3cd9f
2852,003292852,03204,19800521,AA,FEMALE,SINGLETON,ELOISE,20230414,D2,fb0fdc02b936d73fdcc7add78c0bf3be
2582,006182582,03630,19710116,AA,FEMALE,LOWE,DANIEL,20230414,D2,85c8489444a00a99f76e2b2450026402
2270,009392270,03038,19140817,AA,FEMALE,MITTON,MITCHELL,20230414,D0,28412ba95f2dcbdfe7a1350134b52b71
8249,003978249,02305,19040116,AA,FEMALE,BRITTEN,ANGELICA,20230414,D1,f9efaf84002b2807c3a9eb14c7a45b68
1211,007241211,03131,19960319,AA,FEMALE,GADEN,ALEXANDER,20230414,D1,d297fdd26a50d1acdf24f4d58bd68b8e
6373,003666373,06230,19150721,AA,FEMALE,BULLOCK,MADDISON,20230414,D1,3fa4147acd8310c013741abd6e208650
0688,002930688,03067,19770724,AA,FEMALE,EBERT,ALANA,20230414,D0,12c6af28cd5890de5088ca1e0f7bcf15
7141,001557141,03936,19831221,AA,FEMALE,CLARKE,LOGAN,20230414,D2,fbb509c7a78cd25e402cf1f9fa8410e3
9874,003959874,02285,19321004,AA,FEMALE,MCMULLEN,JACK,20230414,D0,eb0c0c7bee9ab9b0425eba3068aea975
3740,003163740,04017,19910414,AA,FEMALE,PRIEST,LILY,20230414,D0,80700ede9d21414d6e09d86f4c6f85dc
3455,006883455,04211,,AA,FEMALE,RYAN,NICHOLAS,20230414,D1,9ad369a16ff8608cb404223f879d4e03
5354,001575354,02767,19610817,AA,FEMALE,SHEPHERD,NICHOLAS,20230414,D0,488ef2b5ba1920a504ea29c9732e7421
0814,006330814,02121,19100106,AA,FEMALE,GREEN,JAYDE,20230414,D1,a6d1553d57c4ab5f6b631a0d38f9fd4f
6949,006396949,02536,19111024,AA,FEMALE,,ZOE,20230414,D2,a639093184110415e45ccd9b0ba6e232
5649,004025649,04012,19760119,AA,FEMALE,HOBSON,OLIVER,20230414,D2,3f2407a597c61f54adc1a83dd547708b
7696,008247696,04605,19941117,AA,FEMALE,DOOLEY,CALEB,20230414,D2,e21c7110a285594e400ba1aaf200191e
7270,004647270,03016,19080412,AA,FEMALE,MCMEL LON,MITCHPLL,20230414,D2,e5cbfb98196959d425f15055ab627c7e
3216,001423216,02101,19280209,AA,FEMALE,MONTALVO,ANTHONY,20230414,D0,7211d5c3d5b73fd036c208bf97353dc6
4007,009494007,03143,19800823,AA,FEMALE,DENHOLM,SARA-LOUISE,20230414,D0,527593d761bc4ac4752b7b7e9e1190af
2570,007712570,04030,19610611,AA,FEMALE,COLEMAN,MARCUS,20230414,D1,f3e4a7382162b240e3c6b0a501c25827
1009,002441009,07330,,AA,FEMALE,WASLEY,KIERA,20230414,D1,15776d69897bbdce84c93f3415a7aea6
2145,007692145,04744,19241228,AA,FEMALE,GREEN,HANNAH,20230414,D1,dc57e88efb129d7fe7e503a6b4e85f9a
1644,001191644,02790,19950805,AA,FEMALE,EISELE,PAIGE,20230414,D2,f4194acde144f8783d5630ed115a2468
0746,004320746,03037,,AA,FEMALE,COLEMAN,MATTHEW,20230414,D2,aa1c5b788c8a318022187e72ad7b09c7
8222,008768222,04035,19531020,AA,FEMALE,HOFFMAN,JOSHUA,20230414,D2,505c446e0e63ba7ab131bd96c325d09b
9270,007549270,03444,19230612,AA,FEMALE,BURFORD,WILLIAM,20230414,D2,75a002421cef48f823ae537e73e05191
3717,001573717,06526,19670217,AA,FEMALE,GUYATT,HATTIE,20230414,D2,72770169618e9e7628c6fbafabe4f5a2
1882,009581882,04127,19430426,AA,FEMALE,KROLLIG,JACOB,20230414,D2,0eae54be9e87efe348e0a49ba7235b43
4628,008224628,02137,19800914,AA,FEMALE,WHITE,COOPER,20230414,D0,92d35f8e1faadcb9241b369455dad16b
8925,007088925,02251,19421115,AA,FEMALE,ALLEGRETTO,MITCHELL,20230414,D1,588077235c8190f7e6374573468f009c
9595,004769595,02083,19170723,AA,FEMALE,JINAG,TRAVIS,20230414,D2,8fcb3be102dcd3d5ba0c3c0db0203ed0
9626,007529626,03429,19490725,AA,FEMALE,TSCHIRPIG,HANNAH,20230414,D2,06aae634df54f5d7982960b02309c9de
0163,005510163,04814,19121226,AA,FEMALE,KLEMM,,20230414,D2,52af9aeb0dff9434c14f98dfb2adb2f2
8700,005488700,03810,19220929,AA,FEMALE,SCHEMBRI,SOPHIE,20230414,D2,d5583d6c4d681e5e15ff7d1be37c669b
5582,001445582,06065,19520519,AA,FEMALE,MITCHEL,TRAVIS,20230414,D0,0e03687dd0c29a1e59311c85e29e2858
2931,009632931,04211,19080319,AA,FEMALE,HUMPHREYS,,20230414,D0,3807db885de19451fc4832083a3e1d95
0240,008770240,04017,19120903,AA,FEMALE,GLOSTER,KANE,20230414,D1,67eaafe9cc74c2cb08c9093c7e6d898f
1562,007041562,03072,19010529,AA,FEMALE,MASON,NIKKI,20230414,D2,d0e121ba161bae71542b1468b9c41187
9979,002589979,02478,19550721,AA,FEMALE,ROYANS,BENJAMIN,20230414,D2,c5fe805ec3c552a6c4312b026116606a
8238,003238238,04350,19890807,AA,FEMALE,CAMPLBELL,JACK,20230414,D1,9e5be193589f71654f6773d55bd54b40
2721,001482721,02170,19080812,AA,FEMALE,RYAN,JEMMA,20230414,D1,39ddd2269797a815bfee20f0620bfa44
5642,009705642,06320,19770819,AA,FEMALE,NORRISON,ELISEP,20230414,D1,9b755f095374600fd59049a1c7ab3a67
2307,008762307,02298,19051112,AA,FEMALE,WEBB,JEREMY,20230414,D0,f0d3d799ba3fc1920cd6839c61b0d01b
1006,008441006,02460,19540530,AA,FEMALE,EVANS-ZIJLSTRA,KADE,20230414,D2,843c8c6df28db0eaab176bf2775e0c55
5440,002465440,03555,19361228,AA,FEMALE,CAMPBELL,JORDAN,20230414,D0,c6496ac6ce4221a3f30c6523afb1037a
8716,001258716,06157,19390616,AA,FEMALE,CRETEN,BENJAMIN,20230414,D0,44e32c69a42242a410d78a66b88b85b1
4427,008134427,06044,19020210,AA,FEMALE,CLUCAS,LAUREN,20230414,D0,cd9685e940d67c94381e133b35286d40
2061,005862061,02207,19570120,AA,FEMALE,LOWE,TIMOTHY,20230414,D0,c7d8e77bbcc3e2a3e987642c9bf34f93
7380,004917380,04807,19760130,AA,FEMALE,TAUTE,CRYSTAL,20230414,D0,8003406679537b809b3d5df02832a7d8
5373,007605373,03660,19140220,AA,FEMALE,JEFFERYS,DEMIE,20230414,D0,9b7793a38dd6ea1cd860a787f7e0075b
8659,006858659,03414,19690913,AA,FEMALE,TRENERRY,ISABELLA,20230414,D0,a4c488728aa393b79e3000634af7b5a5
5363,005705363,02121,19910903,AA,FEMALE,VARCOE,ZALI,20230414,D0,6d42c5c71c7fa5eb80fb218a3fed0c29
7612,006627612,03189,19200810,AA,FEMALE,MANAALC,JOSHFUA,20230414,D1,983f66924a8973f008f8df5d1e0bfddb
0223,009440223,02640,19710709,AA,FEMALE,WETBB,MITCHELL,20230414,D1,006f94ce8b8a289c44c674b4117f605b
9611,002059611,03102,19270329,AA,FEMALE,SALT,LACHLAN,20230414,D1,f0af8c7ed104eb53ad54135d3925d433
4229,008064229,04280,19130403,AA,FEMALE,WOODMANSEE,HANNAH,20230414,D1,806ce8f1eeba3861b2f9ee08590a6923
4617,003294617,02830,19650821,AA,FEMALE,CAMPBELL,ISABELLA,20230414,D2,18f07fb7e66945ba4cb1686e4a27f4ad
2198,001262198,05014,19400318,AA,FEMALE,REES,INDIA,20230414,D2,cfc42340b885c74eb03ea96513edd469
7147,001037147,07030,19570213,AA,FEMALE,COTHER,MIKAELA,20230414,D0,ecdd2f9e5dcf56e49c0165cc9ca99598
3796,004783796,04610,19501102,AA,FEMALE,LINDHOLM,SASCHA,20230414,D0,c6a9a86ac0c4c04245f3a6630d914597
6538,006906538,05108,19540731,AA,FEMALE,MOR,DEAN,20230414,D1,6da7c2910836a3f8df08524c195b9fe9
1183,005871183,03340,19130626,AA,FEMALE,NOACK,JACKSON,20230414,D1,b0732af60b26cb42248fa59a0da84ecf
4796,002094796,02066,19730725,AA,FEMALE,WEBB,MAKENZIE,20230414,D1,b4590c4d22daff3fb9edaafc8e948aa5
9743,002829743,00836,,AA,FEMALE,KRAPZ,ELLY,20230414,D1,fff78699140f6ba8b4006879bfbdd70c
9375,009369375,02030,19060615,AA,FEMALE,RY NA,DAKOTA,20230414,D2,c24f1ebe5f7385d4b4ddae79b52b6407
0113,008590113,02500,19480126,AA,FEMALE,CLARKE,FRASER,20230414,D2,b88f4c4e1a6571e2c448011bb0110c71
5988,004465988,05255,,AA,FEMALE,MAHONY,RENEE,20230414,D2,80dfb91cd1bcafbe9d015fbd851ee21e
3992,001903992,02155,19971114,AA,FEMALE,BERRY,ANNALISE,20230414,D2,e0f0c0875ea3a0e0d646a9926019cbf8
3618,009663618,06054,19901128,AA,FEMALE,SCHUSTER,LUCY,20230414,D2,97e4cbbcb6cc525bd13ac58660602aec
9455,001079455,03226,19100321,AA,FEMALE,GRUBB,ALAIYAH,20230414,D0,c59dacf27ea2f926edb41a0fada8cf6e
0619,007270619,04558,19111227,AA,FEMALE,EBERT,HOLLY,20230414,D2,6fe5182f8aa6e0eb0b861558f752d728
2280,004422280,05000,19270310,AA,FEMALE,NOACK,CHRISTOPHER,20230414,D2,004c07f6a82e22cc333d3eaa3980f802
3432,001233432,02641,19320110,AA,FEMALE,GERS,BEN,20230414,D0,203cac65928e1ebbd3fa26eeb0b52331
9144,008549144,05092,19820827,AA,FEMALE,JOLLY,KIRA,20230414,D0,ce8caff0dc96b291808cf117da0228ac
2301,007272301,07000,19320509,AA,FEMALE,CLARKE,KYNAN,20230414,D0,34368f6bef619c66da571b5679c21d42
9792,006099792,07330,19750210,AA,FEMALE,GARCIA,KYLE,20230414,D2,2e98d661c91453f2f037e75aba634b44
5542,007265542,02200,19781207,AA,FEMALE,STANBJRY,TAHNER,20230414,D0,9890370716915bc8ffaadd86160bea41
5354,009685354,05162,19840905,AA,FEMALE,WALLER,DYLAN,20230414,D0,91eeca4d2c6c958310785f612a52c76b
8794,007338794,02263,19550324,AA,FEMALE,DIXON,JOSHUA,20230414,D0,68fe4a9aab0ec2c93a6cae052e3ac29a
1071,002651071,04077,19460401,AA,FEMALE,DENT,RHYS,20230414,D0,cb3e390170dc1c00803c89e085ff9e05
4204,009844204,02031,19420203,AA,FEMALE,HINGSTON,COOPER,20230414,D0,fb7d756d1fa25b2c254004d51fb8b762
7729,009577729,02041,19711019,AA,FEMALE,CLARKE,RIDLEY,20230414,D0,bc1835c22dc8c081feb36cc7b507b4b0
0832,005300832,04105,19120319,AA,FEMALE,GLOSSOP,JESSICA,20230414,D0,de28787821d0bfca4f0fdbbafde4aed1
9668,004549668,03172,19880106,AA,FEMALE,CAMPBELL,MOLLY,20230414,D1,a1ba8fe19623622aa97d2a0bced40a25
7147,001187147,03023,19310208,AA,FEMALE,DESILVA,JASPER,20230414,D1,0b0bb9b307bb44e0a5b5f45c66dd018e
2381,006822381,03162,19420813,AA,FEMALE,OATS,KAITLYN,20230414,D1,0a29f419155d73c2a3156faf710f5678
3443,003873443,02539,19541019,AA,FEMALE,PAINE,JACOB,20230414,D1,e280cc7b4ebf224851fdbb8e90ff3f87
6317,001336317,02108,19790726,AA,FEMALE,WHITE,JASMINE,20230414,D2,6d8a21a5385c194d1ac5a394847ba0f3
2377,003512377,02136,19280120,AA,FEMALE,GOODE,THOMAS,20230414,D2,0157dc42823b5e2ee47d688832408f4e
9782,003189782,02720,19950926,AA,FEMALE,KRIEKENBEEK,MICHAEL,20230414,D2,fc8eb1b5caf51f2ff297fe0f291cd533
7272,008167272,04214,19000112,AA,FEMALE,LENARTOWICZ,LIAM,20230414,D2,87bc0ded7df30d6e9afbe3b7aa413376
3958,006223958,04870,19590214,AA,FEMALE,WEBB,JARVIS,20230414,D2,c243c1cdcf77ca86a02575527b1e3450
5611,005385611,02151,19870125,AA,FEMALE,KELLEY,JOSHUA,20230414,D0,19e0db7321c79c164afef0ce0b1f7a12
9618,007689618,05290,19070303,AA,FEMALE,KUZMYDZ,DECLEN,20230414,D1,f163bae42c235b3214e69e8fec822b8d
6777,006246777,03156,19070524,AA,FEMALE,JOELU,MADDISON,20230414,D2,c02a90eed0c2fea2ebcbefb0166c2bcc
5427,002425427,03936,19630922,AA,FEMALE,,VENDULA,20230414,D2,aa6aea720d90c925454360c83108dd39
6629,009506629,02611,,AA,FEMALE,MAZZONE,THOMAS,20230414,D0,9ff0df84a0567b73a8bc47deb2dc7f4a
7718,007467718,07109,19270428,AA,FEMALE,JESSUP,MASON,20230414,D0,bcab31c7d4ad430454b3e5b8fe0e79b2
9724,004269724,04221,19250214,AA,FEMALE,BURFORD,SOPHIE,20230414,D2,f01245b8c3d3141fdf17fe1b16d90f66
3964,008823964,03139,19330520,AA,FEMALE,STEPHENSON,AMY,20230414,D0,0bbf8eed3e160e8a0db5fcf2041fc8bf
9152,005859152,02350,19720420,AA,FEMALE,HARRINGTON,EBONY,20230414,D1,40a819060cc6c71206d4bacd63b5967f
8836,007558836,02821,19870514,AA,FEMALE,WISEMAN,OLIVIA,20230414,D2,cf71edbeb941c7bc5288b8be35419c0b
7788,009497788,02602,19080712,AA,FEMALE,LANYON,JACOB,20230414,D0,663813cb3c10dd0a6b0091d87bbceb49
7709,003347709,02402,19450703,AA,FEMALE,CASSEBOHM,JAKE,20230414,D2,d13bf043b77e7d9dc2450eab328533a0
2948,005152948,04012,19701025,AA,FEMALE,CALE,DIXON,20230414,D0,f98d5369d53b39810048f1c756502930
8609,007728609,04060,19891022,AA,FEMALE,BEVERLEE,GIANNI,20230414,D0,311178fd66809456f5b0a1aefee31889
9948,007319948,03194,19251123,AA,FEMALE,SNELL,MICHAEL,20230414,D0,1bf6a49b343ee7617c05784fe16dd977
6640,007556640,02633,19571209,AA,FEMALE,BUNJO,NELL,20230414,D1,ccad6622ed3817210cd3f760007810ea
3606,009223606,02220,19140314,AA,FEMALE,WARDLE,DAVID,20230414,D2,8fa714b0bf478862ae324bc01d18fb03
9162,006979162,06024,19680503,AA,FEMALE,TRIVIC,MADISON,20230414,D0,a83906367e17350f992a443dae0e1dba
0374,003120374,04380,19781026,AA,FEMALE,PARR,NEMESIA,20230414,D0,23bcd8fb3f786cdef36ecbe6ff8be128
0241,005870241,02049,19600115,AA,FEMALE,MEYHANDAN,LUSHIA,20230414,D2,f422e6fb9561354e318c0a850f8278ef
8368,009478368,02550,19250806,AA,FEMALE,CAMPBELL,PINO,20230414,D2,26faab8c55b61487047527ea6b3030d1
8031,002548031,04034,19350312,AA,FEMALE,RYAN,CHAROTTE,20230414,D1,800f42c043d980072bd2db38e92f1af4
1984,003411984,06023,19260410,AA,FEMALE,NOBLE,JASLYN,20230414,D1,40dafd447ff9eb640bd42881fb5374be
3450,008363450,03165,19661109,AA,FEMALE,ALDOUS,RHYS,20230414,D2,f1f51c44ebd1ec98301e98668b04cd5a
2026,008282026,03103,19500211,AA,FEMALE,TILLER,ISABELLE,20230414,D2,9b9540590345d692cccbf451195941a6
4805,003434805,02106,19900120,AA,FEMALE,RYAN,NENEH,20230414,D2,e309cfdc03a67cc1224e332d321123f5
3412,005513412,05211,19010701,AA,FEMALE,COLEMAN,SARAH,20230414,D2,0f4880e0dfd8dad7a8f5a0522a2040be
0252,004210252,03054,19010414,AA,FEMALE,BAILLOIE,MOLLY,20230414,D1,d97a1bf2cfe7c722961e30804bd60c06
3735,001613735,03450,19830124,AA,FEMALE,HOBSON,ISABELLE,20230414,D2,6f167e78ac6090da41e449fb54bb0abd
5905,009415905,03350,19110228,AA,FEMALE,BENKOVIC,MATTHEW,20230414,D2,eb93b3f942d939a2dc3908d391dce4fa
2481,007832481,02428,19121023,AA,FEMALE,KULAS,KALLI,20230414,D0,9dbd0fa39c38180ca6f9efe4623be9a6
2016,009462016,06066,19211023,AA,FEMALE,WINGATE,TAHLIA,20230414,D1,7eb3eba22ddf98b1fea89b11e40c3a98
9555,004449555,07248,19560408,AA,FEMALE,CAMPBELL,BLAKE,20230414,D1,a0c69f3b0fbd489891e85e51fddfe7ce
0763,006830763,04133,19540319,AA,FEMALE,FOGG,BLAKE,20230414,D1,c829986e25f6e7d566d2a2822092bc92
0776,007760776,02107,19401029,AA,FEMALE,STUBBS,EBONY,20230414,D0,20f540c04b3a8e2298e63d46467a2225
3959,009533959,06102,19510429,AA,FEMALE,CALLAHAN,KAITLIN,20230414,D0,7c87b7cac313966f0e529b8507ac181a
0252,004210252,03054,19050529,AA,FEMALE,BAILLIE,MOLLY,20230414,D0,929cdb1bc79cb1c633ba42c09f840dcd
0379,004600379,06000,19640706,AA,FEMALE,WHITE,MICHAEL,20230414,D1,3083dd7f2360886461005980599f55e9
7811,008667811,03071,19951010,AA,FEMALE,,THOMAS,20230414,D1,1d2f5c5b92e1eba3ab35addd2b134666
8591,005188591,00870,19070515,AA,FEMALE,CLARKE,PETER,20230414,D2,fb3465d7006599d201f91da9a35d366c
2885,002152885,03660,19391021,AA,FEMALE,SUMSION,JOSHUA,20230414,D0,79b3ef95e251bb526efc78907b3f406e
4722,001374722,04870,19311024,AA,FEMALE,BRISTOW,LEWIS,20230414,D1,1aa118664bb72ce5e4ab8ecc0784ac18
8129,007618129,02536,19000906,AA,FEMALE,SOHKANEN,HARRISON,20230414,D2,6742c1fd4ff10d9b4d15e04a7f9cc7f1
3878,003333878,04805,19581221,AA,FEMALE,DEARING,LACHLAN,20230414,D0,fc5f2fd3e5d4310546b78877caa5c03b
2398,003862398,03170,19020622,AA,FEMALE,RENFREY,OSCAR,20230414,D2,c19962545d27d104e5cdd69eea5cdc72
5933,008265933,05680,19330509,AA,FEMALE,RESZITNYK,IMOGEN,20230414,D2,ed2904cde7ae0f262c5d8b88e0a33112
1723,005411723,03220,19860209,AA,FEMALE,STEINERT,,20230414,D0,2447d898a0ae42ad2b712c28c336a767
1314,002121314,02251,19570616,AA,FEMALE,MCGREGOR,ISABELLA,20230414,D2,56c658d2fc8cc6f1017cc49c75dcacdf
4507,006164507,02153,19851004,AA,FEMALE,ALDERSON,SOPHIE,20230414,D0,f795e5a825ee39ce27b0a0d0dbd66f36
9658,002259658,07277,19460118,AA,FEMALE,DALLOS,TREVOR,20230414,D0,14c09bf38eba5ce1bfe1b04d92fc215c
1017,008581017,04074,19071231,AA,FEMALE,GENCHEFF,JACBO,20230414,D2,ac264c645fd7f07804b3f7e045762f33
7384,005967384,03175,19290427,AA,FEMALE,HOBSON,ALEISHA,20230414,D1,2e2e0b4ae8337262f1c38dd161d823f7
8443,005958443,02221,19160108,AA,FEMALE,HOFFMAN,MADISON,20230414,D2,7419254f3f7a9149b4b771391d91a374
5875,001155875,06168,19360402,AA,FEMALE,MATISSE,NICOLLE,20230414,D2,91aef36ba3d4abc80f43dbed75ef178f
8716,001258716,01657,19390616,AA,FEMALE,CRETEN,BENJAIN,20230414,D2,4c9cbf0668a38cc5a50424134fc89661
6483,009956483,02146,19420816,AA,FEMALE,RABBITT,JACKSN,20230414,D2,1782c4522830c4ae12647ecf56c0a9d0
9667,009999667,03068,19960508,AA,FEMALE,STANLEY,MITCHELL,20230414,D0,aaf62b454800ac3402320cd4b87298c4
9500,005039500,02758,19581211,AA,FEMALE,HABERFIELD,BRADLEY,20230414,D0,93c4a1e68fd887c4d90b561496b1e54a
0507,002230507,02075,19010220,AA,FEMALE,VERCO,GABRIELLE,20230414,D2,eb5f091dd30b32e15633399a8f071f41
8276,005758276,02011,19420824,AA,FEMALE,WALLER,JORDAN,20230414,D2,d334fdf5d84978c0540bcf05e560a896
5598,001135598,05038,19810522,AA,FEMALE,VIMPANY,MAKENZI,20230414,D2,627a62b2f4bc5d03d80b815be7bada9f
4529,008384529,03818,19110409,AA,FEMALE,MORRISON,AARON,20230414,D2,6576f1e32cc4848db20a2ead9bf7ad33
4535,007234535,04744,19060722,AA,FEMALE,GOY,ALEXA-ROSE,20230414,D1,ceb293278b61ab5947c7b06807cb58d6
6142,004996142,02260,19000106,AA,FEMALE,WHITE,OLIVIA,20230414,D2,b82bda44fe34a636d714b9743bc8e4d1
1639,004951639,03629,19130722,AA,FEMALE,GREEN,DANIEL,20230414,D0,4bc9fb1b1cea93bfe0d4dba8ab849a03
2162,007442162,03280,19300609,AA,FEMALE,APSITIS,CLAUDIA,20230414,D0,587b17fa79397539ed97dee8a01d638e
7355,007427355,02023,19490620,AA,FEMALE,SILSON,,20230414,D0,80d0a3324c45d84f71883ae8fed1f667
6624,002346624,02161,19520322,AA,FEMALE,LOMBARDI,PATRICK,20230414,D0,b57530162ed299a6439b1d0bc1b62abd
9954,006759954,06170,19931231,AA,FEMALE,ROLLINS,WILLOW,20230414,D0,6c2ffa2e90edc0448960c385f94daf3a
5035,007075035,04122,19010515,AA,FEMALE,EKERS,ROSIE,20230414,D0,dc2cbe2e059a61a3e2356f3c11295daf
9876,008829876,02569,19280724,AA,FEMALE,MOODY,RILEY,20230414,D1,868df7b8e84c06305344203d352c13b2
